"name","game","prob",,"c","r","N",
,4,0.3,0.1,1,1,,
,4,0.3,0.1,1,1,,

"name","game","prob",,"c","r","N",
"17311_1382375370274.csv",1,0.1,0.3,1,0,100,
,1,0.1,0.3,2,0,,
,1,0.1,0.3,2,1,,
,1,0.1,0.3,1,0,,
,1,0.1,0.3,1,0,,
,1,0.1,0.3,2,0,,
,1,0.1,0.3,2,0,,
,1,0.1,0.3,2,1,,
,1,0.1,0.3,2,0,,
,1,0.1,0.3,2,0,,
,1,0.1,0.3,2,0,,
,1,0.1,0.3,2,0,,
,1,0.1,0.3,2,0,,
,1,0.1,0.3,1,0,,
,1,0.1,0.3,1,0,,
,1,0.1,0.3,2,0,,
,1,0.1,0.3,1,0,,
,1,0.1,0.3,2,1,,
,1,0.1,0.3,1,1,,
,1,0.1,0.3,1,0,,
,1,0.1,0.3,2,0,,
,1,0.1,0.3,1,0,,
,1,0.1,0.3,2,1,,
,1,0.1,0.3,2,0,,
,1,0.1,0.3,1,0,,
,2,0.3,0.1,1,1,,
,2,0.3,0.1,1,0,,
,2,0.3,0.1,2,1,,
,2,0.3,0.1,2,0,,
,2,0.3,0.1,1,0,,
,2,0.3,0.1,1,0,,
,2,0.3,0.1,2,0,,
,2,0.3,0.1,1,0,,
,2,0.3,0.1,2,0,,
,2,0.3,0.1,2,0,,
,2,0.3,0.1,1,0,,
,2,0.3,0.1,2,1,,
,2,0.3,0.1,2,0,,
,2,0.3,0.1,1,1,,
,2,0.3,0.1,2,0,,
,2,0.3,0.1,1,0,,
,2,0.3,0.1,2,0,,
,2,0.3,0.1,1,0,,
,2,0.3,0.1,2,0,,
,2,0.3,0.1,2,0,,
,2,0.3,0.1,2,1,,
,2,0.3,0.1,2,0,,
,2,0.3,0.1,2,0,,
,2,0.3,0.1,1,1,,
,2,0.3,0.1,1,0,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,2,0,,
,3,0.9,0.7,2,0,,
,3,0.9,0.7,2,1,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,2,1,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,2,1,,
,3,0.9,0.7,2,1,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,2,0,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,2,0,,
,3,0.9,0.7,2,0,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,1,1,,
,4,0.7,0.9,2,0,,
,4,0.7,0.9,1,1,,
,4,0.7,0.9,1,1,,
,4,0.7,0.9,1,0,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,1,0,,
,4,0.7,0.9,1,0,,
,4,0.7,0.9,1,1,,
,4,0.7,0.9,1,1,,
,4,0.7,0.9,1,1,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,1,1,,
,4,0.7,0.9,1,1,,
,4,0.7,0.9,1,0,,
,4,0.7,0.9,2,0,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,1,1,,
,4,0.7,0.9,1,1,,
,4,0.7,0.9,1,1,,

"name","game","prob",,"c","r","N",
"18916_1382376374529.csv",1,0.7,0.9,1,1,100,
,1,0.7,0.9,2,1,,
,1,0.7,0.9,1,1,,
,1,0.7,0.9,2,1,,
,1,0.7,0.9,1,1,,
,1,0.7,0.9,2,1,,
,1,0.7,0.9,1,1,,
,1,0.7,0.9,2,1,,
,1,0.7,0.9,1,1,,
,1,0.7,0.9,2,1,,
,1,0.7,0.9,1,1,,
,1,0.7,0.9,2,1,,
,1,0.7,0.9,1,0,,
,1,0.7,0.9,2,1,,
,1,0.7,0.9,1,0,,
,1,0.7,0.9,2,1,,
,1,0.7,0.9,1,1,,
,1,0.7,0.9,2,1,,
,1,0.7,0.9,1,1,,
,1,0.7,0.9,2,1,,
,1,0.7,0.9,1,1,,
,1,0.7,0.9,2,1,,
,1,0.7,0.9,1,0,,
,1,0.7,0.9,2,1,,
,1,0.7,0.9,1,1,,
,2,0.3,0.1,1,0,,
,2,0.3,0.1,2,0,,
,2,0.3,0.1,1,0,,
,2,0.3,0.1,2,0,,
,2,0.3,0.1,1,0,,
,2,0.3,0.1,2,0,,
,2,0.3,0.1,1,1,,
,2,0.3,0.1,2,0,,
,2,0.3,0.1,1,0,,
,2,0.3,0.1,2,0,,
,2,0.3,0.1,1,0,,
,2,0.3,0.1,2,0,,
,2,0.3,0.1,1,1,,
,2,0.3,0.1,2,0,,
,2,0.3,0.1,1,0,,
,2,0.3,0.1,2,0,,
,2,0.3,0.1,1,0,,
,2,0.3,0.1,2,0,,
,2,0.3,0.1,1,1,,
,2,0.3,0.1,2,0,,
,2,0.3,0.1,1,1,,
,2,0.3,0.1,2,0,,
,2,0.3,0.1,1,0,,
,2,0.3,0.1,2,0,,
,2,0.3,0.1,1,0,,
,3,0.1,0.3,1,0,,
,3,0.1,0.3,2,0,,
,3,0.1,0.3,1,0,,
,3,0.1,0.3,2,1,,
,3,0.1,0.3,1,0,,
,3,0.1,0.3,2,0,,
,3,0.1,0.3,1,0,,
,3,0.1,0.3,2,1,,
,3,0.1,0.3,1,0,,
,3,0.1,0.3,2,1,,
,3,0.1,0.3,1,0,,
,3,0.1,0.3,2,0,,
,3,0.1,0.3,1,0,,
,3,0.1,0.3,2,0,,
,3,0.1,0.3,1,0,,
,3,0.1,0.3,2,0,,
,3,0.1,0.3,1,0,,
,3,0.1,0.3,2,0,,
,3,0.1,0.3,1,0,,
,3,0.1,0.3,2,1,,
,3,0.1,0.3,1,0,,
,3,0.1,0.3,2,0,,
,3,0.1,0.3,1,0,,
,3,0.1,0.3,2,1,,
,3,0.1,0.3,1,0,,
,4,0.9,0.7,1,1,,
,4,0.9,0.7,2,1,,
,4,0.9,0.7,1,1,,
,4,0.9,0.7,2,1,,
,4,0.9,0.7,1,1,,
,4,0.9,0.7,2,1,,
,4,0.9,0.7,1,1,,
,4,0.9,0.7,2,0,,
,4,0.9,0.7,1,0,,
,4,0.9,0.7,2,0,,
,4,0.9,0.7,1,0,,
,4,0.9,0.7,2,1,,
,4,0.9,0.7,1,1,,
,4,0.9,0.7,2,0,,
,4,0.9,0.7,1,1,,
,4,0.9,0.7,2,1,,
,4,0.9,0.7,1,1,,
,4,0.9,0.7,2,1,,
,4,0.9,0.7,2,1,,
,4,0.9,0.7,1,1,,
,4,0.9,0.7,1,1,,
,4,0.9,0.7,2,1,,
,4,0.9,0.7,1,0,,
,4,0.9,0.7,2,1,,
,4,0.9,0.7,1,1,,

"name","game","prob",,"c","r","N",
"19089_1382375374064.csv",1,0.1,0.3,2,0,100,
,1,0.1,0.3,1,0,,
,1,0.1,0.3,2,0,,
,1,0.1,0.3,1,0,,
,1,0.1,0.3,2,0,,
,1,0.1,0.3,1,0,,
,1,0.1,0.3,2,0,,
,1,0.1,0.3,1,0,,
,1,0.1,0.3,2,0,,
,1,0.1,0.3,1,0,,
,1,0.1,0.3,2,1,,
,1,0.1,0.3,1,0,,
,1,0.1,0.3,2,0,,
,1,0.1,0.3,2,0,,
,1,0.1,0.3,1,1,,
,1,0.1,0.3,1,0,,
,1,0.1,0.3,2,0,,
,1,0.1,0.3,1,0,,
,1,0.1,0.3,2,0,,
,1,0.1,0.3,2,0,,
,1,0.1,0.3,1,0,,
,1,0.1,0.3,1,0,,
,1,0.1,0.3,1,0,,
,1,0.1,0.3,1,0,,
,1,0.1,0.3,1,0,,
,2,0.9,0.7,1,1,,
,2,0.9,0.7,2,0,,
,2,0.9,0.7,1,1,,
,2,0.9,0.7,1,1,,
,2,0.9,0.7,1,1,,
,2,0.9,0.7,1,1,,
,2,0.9,0.7,1,1,,
,2,0.9,0.7,2,0,,
,2,0.9,0.7,2,1,,
,2,0.9,0.7,2,1,,
,2,0.9,0.7,1,1,,
,2,0.9,0.7,2,0,,
,2,0.9,0.7,1,1,,
,2,0.9,0.7,2,1,,
,2,0.9,0.7,1,1,,
,2,0.9,0.7,2,1,,
,2,0.9,0.7,1,1,,
,2,0.9,0.7,2,1,,
,2,0.9,0.7,1,1,,
,2,0.9,0.7,2,0,,
,2,0.9,0.7,1,1,,
,2,0.9,0.7,2,0,,
,2,0.9,0.7,1,1,,
,2,0.9,0.7,1,1,,
,2,0.9,0.7,2,1,,
,3,0.3,0.1,1,1,,
,3,0.3,0.1,1,1,,
,3,0.3,0.1,2,0,,
,3,0.3,0.1,2,0,,
,3,0.3,0.1,2,0,,
,3,0.3,0.1,1,1,,
,3,0.3,0.1,2,1,,
,3,0.3,0.1,1,0,,
,3,0.3,0.1,2,0,,
,3,0.3,0.1,1,0,,
,3,0.3,0.1,2,0,,
,3,0.3,0.1,1,0,,
,3,0.3,0.1,2,0,,
,3,0.3,0.1,1,0,,
,3,0.3,0.1,1,0,,
,3,0.3,0.1,1,0,,
,3,0.3,0.1,2,0,,
,3,0.3,0.1,2,0,,
,3,0.3,0.1,2,0,,
,3,0.3,0.1,1,0,,
,3,0.3,0.1,1,0,,
,3,0.3,0.1,1,1,,
,3,0.3,0.1,2,0,,
,3,0.3,0.1,1,1,,
,3,0.3,0.1,1,1,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,1,1,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,1,0,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,2,0,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,1,1,,
,4,0.7,0.9,1,1,,
,4,0.7,0.9,1,0,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,1,1,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,1,1,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,1,1,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,1,0,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,1,1,,
,4,0.7,0.9,2,1,,

"name","game","prob",,"c","r","N",
"20231_1382376452237.csv",1,0.1,0.3,1,0,100,
,1,0.1,0.3,2,0,,
,1,0.1,0.3,1,1,,
,1,0.1,0.3,2,1,,
,1,0.1,0.3,1,0,,
,1,0.1,0.3,2,0,,
,1,0.1,0.3,1,0,,
,1,0.1,0.3,2,0,,
,1,0.1,0.3,1,0,,
,1,0.1,0.3,2,0,,
,1,0.1,0.3,1,0,,
,1,0.1,0.3,2,0,,
,1,0.1,0.3,2,0,,
,1,0.1,0.3,2,0,,
,1,0.1,0.3,2,0,,
,1,0.1,0.3,2,0,,
,1,0.1,0.3,1,0,,
,1,0.1,0.3,1,1,,
,1,0.1,0.3,1,1,,
,1,0.1,0.3,1,0,,
,1,0.1,0.3,1,0,,
,1,0.1,0.3,1,1,,
,1,0.1,0.3,1,0,,
,1,0.1,0.3,1,0,,
,1,0.1,0.3,1,0,,
,2,0.3,0.1,1,0,,
,2,0.3,0.1,1,0,,
,2,0.3,0.1,1,0,,
,2,0.3,0.1,1,1,,
,2,0.3,0.1,1,0,,
,2,0.3,0.1,1,0,,
,2,0.3,0.1,1,0,,
,2,0.3,0.1,1,1,,
,2,0.3,0.1,1,0,,
,2,0.3,0.1,1,1,,
,2,0.3,0.1,1,0,,
,2,0.3,0.1,1,0,,
,2,0.3,0.1,1,1,,
,2,0.3,0.1,1,0,,
,2,0.3,0.1,1,1,,
,2,0.3,0.1,2,0,,
,2,0.3,0.1,2,0,,
,2,0.3,0.1,2,0,,
,2,0.3,0.1,2,0,,
,2,0.3,0.1,2,0,,
,2,0.3,0.1,2,0,,
,2,0.3,0.1,2,0,,
,2,0.3,0.1,2,1,,
,2,0.3,0.1,2,0,,
,2,0.3,0.1,2,0,,
,3,0.7,0.9,1,0,,
,3,0.7,0.9,1,1,,
,3,0.7,0.9,1,1,,
,3,0.7,0.9,1,1,,
,3,0.7,0.9,1,1,,
,3,0.7,0.9,2,1,,
,3,0.7,0.9,2,0,,
,3,0.7,0.9,2,1,,
,3,0.7,0.9,2,1,,
,3,0.7,0.9,2,1,,
,3,0.7,0.9,2,1,,
,3,0.7,0.9,2,1,,
,3,0.7,0.9,2,1,,
,3,0.7,0.9,1,1,,
,3,0.7,0.9,1,1,,
,3,0.7,0.9,1,1,,
,3,0.7,0.9,1,1,,
,3,0.7,0.9,1,0,,
,3,0.7,0.9,1,0,,
,3,0.7,0.9,1,1,,
,3,0.7,0.9,1,1,,
,3,0.7,0.9,1,1,,
,3,0.7,0.9,1,1,,
,3,0.7,0.9,2,1,,
,3,0.7,0.9,2,1,,
,4,0.9,0.7,2,1,,
,4,0.9,0.7,2,1,,
,4,0.9,0.7,2,1,,
,4,0.9,0.7,2,1,,
,4,0.9,0.7,2,1,,
,4,0.9,0.7,1,1,,
,4,0.9,0.7,1,1,,
,4,0.9,0.7,1,1,,
,4,0.9,0.7,1,0,,
,4,0.9,0.7,1,1,,
,4,0.9,0.7,1,1,,
,4,0.9,0.7,1,1,,
,4,0.9,0.7,2,0,,
,4,0.9,0.7,2,1,,
,4,0.9,0.7,2,1,,
,4,0.9,0.7,2,0,,
,4,0.9,0.7,2,1,,
,4,0.9,0.7,2,1,,
,4,0.9,0.7,1,1,,
,4,0.9,0.7,1,1,,
,4,0.9,0.7,1,1,,
,4,0.9,0.7,1,1,,
,4,0.9,0.7,1,0,,
,4,0.9,0.7,1,1,,
,4,0.9,0.7,1,1,,

"name","game","prob",,"c","r","N",
"22499_1382299048249.csv",1,0.3,0.1,2,0,100,
,1,0.3,0.1,2,0,,
,1,0.3,0.1,1,1,,
,1,0.3,0.1,1,1,,
,1,0.3,0.1,1,0,,
,1,0.3,0.1,2,0,,
,1,0.3,0.1,2,0,,
,1,0.3,0.1,1,0,,
,1,0.3,0.1,2,0,,
,1,0.3,0.1,2,0,,
,1,0.3,0.1,1,0,,
,1,0.3,0.1,2,0,,
,1,0.3,0.1,1,1,,
,1,0.3,0.1,1,1,,
,1,0.3,0.1,1,0,,
,1,0.3,0.1,2,0,,
,1,0.3,0.1,1,0,,
,1,0.3,0.1,1,0,,
,1,0.3,0.1,2,0,,
,1,0.3,0.1,1,0,,
,1,0.3,0.1,1,0,,
,1,0.3,0.1,1,1,,
,1,0.3,0.1,1,0,,
,1,0.3,0.1,2,0,,
,1,0.3,0.1,1,0,,
,2,0.1,0.3,2,0,,
,2,0.1,0.3,1,0,,
,2,0.1,0.3,1,0,,
,2,0.1,0.3,2,0,,
,2,0.1,0.3,2,0,,
,2,0.1,0.3,1,0,,
,2,0.1,0.3,2,0,,
,2,0.1,0.3,1,1,,
,2,0.1,0.3,2,1,,
,2,0.1,0.3,1,0,,
,2,0.1,0.3,2,0,,
,2,0.1,0.3,1,0,,
,2,0.1,0.3,1,0,,
,2,0.1,0.3,2,0,,
,2,0.1,0.3,1,0,,
,2,0.1,0.3,2,0,,
,2,0.1,0.3,1,0,,
,2,0.1,0.3,2,0,,
,2,0.1,0.3,1,0,,
,2,0.1,0.3,2,0,,
,2,0.1,0.3,2,0,,
,2,0.1,0.3,1,0,,
,2,0.1,0.3,1,0,,
,2,0.1,0.3,2,0,,
,2,0.1,0.3,1,0,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,1,0,,
,3,0.9,0.7,2,1,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,2,1,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,2,1,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,2,1,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,2,0,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,2,1,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,2,1,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,2,1,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,2,0,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,2,1,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,2,1,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,2,1,,
,4,0.7,0.9,1,1,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,1,0,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,1,1,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,1,1,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,1,0,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,1,1,,
,4,0.7,0.9,2,0,,
,4,0.7,0.9,1,1,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,1,1,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,1,1,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,1,1,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,1,1,,
,4,0.7,0.9,2,0,,
,4,0.7,0.9,1,1,,
,4,0.7,0.9,2,1,,

"name","game","prob",,"c","r","N",
"23276_1382375329560.csv",1,0.7,0.9,1,0,100,
,1,0.7,0.9,2,0,,
,1,0.7,0.9,1,1,,
,1,0.7,0.9,2,1,,
,1,0.7,0.9,1,0,,
,1,0.7,0.9,2,1,,
,1,0.7,0.9,2,0,,
,1,0.7,0.9,1,1,,
,1,0.7,0.9,1,1,,
,1,0.7,0.9,1,1,,
,1,0.7,0.9,2,1,,
,1,0.7,0.9,2,1,,
,1,0.7,0.9,1,0,,
,1,0.7,0.9,2,1,,
,1,0.7,0.9,1,1,,
,1,0.7,0.9,2,1,,
,1,0.7,0.9,1,1,,
,1,0.7,0.9,2,1,,
,1,0.7,0.9,1,1,,
,1,0.7,0.9,2,1,,
,1,0.7,0.9,1,1,,
,1,0.7,0.9,2,1,,
,1,0.7,0.9,1,1,,
,1,0.7,0.9,1,1,,
,1,0.7,0.9,2,1,,
,2,0.1,0.3,1,0,,
,2,0.1,0.3,1,0,,
,2,0.1,0.3,1,0,,
,2,0.1,0.3,1,0,,
,2,0.1,0.3,1,0,,
,2,0.1,0.3,1,0,,
,2,0.1,0.3,1,0,,
,2,0.1,0.3,1,0,,
,2,0.1,0.3,1,0,,
,2,0.1,0.3,2,0,,
,2,0.1,0.3,2,0,,
,2,0.1,0.3,1,1,,
,2,0.1,0.3,2,0,,
,2,0.1,0.3,1,0,,
,2,0.1,0.3,2,1,,
,2,0.1,0.3,1,0,,
,2,0.1,0.3,2,0,,
,2,0.1,0.3,1,0,,
,2,0.1,0.3,2,0,,
,2,0.1,0.3,1,1,,
,2,0.1,0.3,2,1,,
,2,0.1,0.3,1,0,,
,2,0.1,0.3,2,0,,
,2,0.1,0.3,1,0,,
,2,0.1,0.3,2,0,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,2,1,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,2,1,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,2,0,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,2,1,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,2,1,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,2,1,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,2,1,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,2,0,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,2,1,,
,3,0.9,0.7,1,0,,
,3,0.9,0.7,2,1,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,2,0,,
,3,0.9,0.7,1,0,,
,3,0.9,0.7,2,1,,
,3,0.9,0.7,1,1,,
,4,0.3,0.1,1,0,,
,4,0.3,0.1,2,1,,
,4,0.3,0.1,1,0,,
,4,0.3,0.1,2,0,,
,4,0.3,0.1,1,0,,
,4,0.3,0.1,1,0,,
,4,0.3,0.1,1,0,,
,4,0.3,0.1,1,0,,
,4,0.3,0.1,1,1,,
,4,0.3,0.1,2,0,,
,4,0.3,0.1,2,0,,
,4,0.3,0.1,2,0,,
,4,0.3,0.1,2,0,,
,4,0.3,0.1,2,0,,
,4,0.3,0.1,2,0,,
,4,0.3,0.1,2,0,,
,4,0.3,0.1,2,0,,
,4,0.3,0.1,2,0,,
,4,0.3,0.1,2,0,,
,4,0.3,0.1,2,0,,
,4,0.3,0.1,2,0,,
,4,0.3,0.1,1,1,,
,4,0.3,0.1,2,0,,
,4,0.3,0.1,1,0,,
,4,0.3,0.1,2,0,,

"name","game","prob",,"c","r","N",
"26669_1382375317673.csv",1,0.3,0.1,1,0,100,
,1,0.3,0.1,2,0,,
,1,0.3,0.1,1,0,,
,1,0.3,0.1,2,1,,
,1,0.3,0.1,1,0,,
,1,0.3,0.1,2,0,,
,1,0.3,0.1,1,0,,
,1,0.3,0.1,2,0,,
,1,0.3,0.1,1,1,,
,1,0.3,0.1,2,0,,
,1,0.3,0.1,2,0,,
,1,0.3,0.1,1,0,,
,1,0.3,0.1,2,0,,
,1,0.3,0.1,1,0,,
,1,0.3,0.1,2,0,,
,1,0.3,0.1,1,0,,
,1,0.3,0.1,2,0,,
,1,0.3,0.1,1,1,,
,1,0.3,0.1,2,0,,
,1,0.3,0.1,1,0,,
,1,0.3,0.1,2,1,,
,1,0.3,0.1,1,0,,
,1,0.3,0.1,2,0,,
,1,0.3,0.1,1,1,,
,1,0.3,0.1,2,0,,
,2,0.9,0.7,1,1,,
,2,0.9,0.7,2,1,,
,2,0.9,0.7,1,1,,
,2,0.9,0.7,2,0,,
,2,0.9,0.7,2,1,,
,2,0.9,0.7,1,1,,
,2,0.9,0.7,2,0,,
,2,0.9,0.7,1,1,,
,2,0.9,0.7,2,1,,
,2,0.9,0.7,1,0,,
,2,0.9,0.7,2,0,,
,2,0.9,0.7,1,1,,
,2,0.9,0.7,2,1,,
,2,0.9,0.7,1,1,,
,2,0.9,0.7,2,0,,
,2,0.9,0.7,1,1,,
,2,0.9,0.7,2,1,,
,2,0.9,0.7,1,1,,
,2,0.9,0.7,2,1,,
,2,0.9,0.7,1,1,,
,2,0.9,0.7,2,0,,
,2,0.9,0.7,1,1,,
,2,0.9,0.7,2,0,,
,2,0.9,0.7,1,1,,
,2,0.9,0.7,2,0,,
,3,0.1,0.3,2,0,,
,3,0.1,0.3,1,0,,
,3,0.1,0.3,1,0,,
,3,0.1,0.3,2,0,,
,3,0.1,0.3,1,0,,
,3,0.1,0.3,2,1,,
,3,0.1,0.3,1,0,,
,3,0.1,0.3,2,0,,
,3,0.1,0.3,1,0,,
,3,0.1,0.3,2,0,,
,3,0.1,0.3,1,0,,
,3,0.1,0.3,2,1,,
,3,0.1,0.3,1,0,,
,3,0.1,0.3,2,1,,
,3,0.1,0.3,1,0,,
,3,0.1,0.3,2,1,,
,3,0.1,0.3,1,0,,
,3,0.1,0.3,2,0,,
,3,0.1,0.3,1,0,,
,3,0.1,0.3,2,0,,
,3,0.1,0.3,1,0,,
,3,0.1,0.3,2,0,,
,3,0.1,0.3,1,1,,
,3,0.1,0.3,2,0,,
,3,0.1,0.3,1,0,,
,4,0.7,0.9,1,0,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,1,1,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,1,1,,
,4,0.7,0.9,1,1,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,1,1,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,1,1,,
,4,0.7,0.9,2,0,,
,4,0.7,0.9,1,1,,
,4,0.7,0.9,2,0,,
,4,0.7,0.9,1,1,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,1,1,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,1,1,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,1,1,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,1,0,,
,4,0.7,0.9,2,1,,
,4,0.7,0.9,1,1,,

"name","game","prob",,"c","r","N",
"27416_1382362924234.csv",1,0.1,0.3,2,0,100,
,1,0.1,0.3,1,0,,
,1,0.1,0.3,1,0,,
,1,0.1,0.3,1,1,,
,1,0.1,0.3,1,0,,
,1,0.1,0.3,2,0,,
,1,0.1,0.3,2,1,,
,1,0.1,0.3,2,0,,
,1,0.1,0.3,1,0,,
,1,0.1,0.3,1,0,,
,1,0.1,0.3,1,0,,
,1,0.1,0.3,1,0,,
,1,0.1,0.3,1,0,,
,1,0.1,0.3,1,0,,
,1,0.1,0.3,1,1,,
,1,0.1,0.3,1,0,,
,1,0.1,0.3,2,0,,
,1,0.1,0.3,2,0,,
,1,0.1,0.3,2,0,,
,1,0.1,0.3,2,0,,
,1,0.1,0.3,2,0,,
,1,0.1,0.3,2,1,,
,1,0.1,0.3,2,0,,
,1,0.1,0.3,2,1,,
,1,0.1,0.3,2,0,,
,2,0.7,0.9,2,1,,
,2,0.7,0.9,1,1,,
,2,0.7,0.9,2,1,,
,2,0.7,0.9,1,0,,
,2,0.7,0.9,1,1,,
,2,0.7,0.9,2,1,,
,2,0.7,0.9,1,1,,
,2,0.7,0.9,2,1,,
,2,0.7,0.9,1,1,,
,2,0.7,0.9,2,1,,
,2,0.7,0.9,1,0,,
,2,0.7,0.9,1,1,,
,2,0.7,0.9,2,1,,
,2,0.7,0.9,1,1,,
,2,0.7,0.9,2,1,,
,2,0.7,0.9,1,1,,
,2,0.7,0.9,2,1,,
,2,0.7,0.9,1,1,,
,2,0.7,0.9,2,1,,
,2,0.7,0.9,1,1,,
,2,0.7,0.9,2,1,,
,2,0.7,0.9,1,1,,
,2,0.7,0.9,2,1,,
,2,0.7,0.9,1,1,,
,2,0.7,0.9,2,1,,
,3,0.9,0.7,2,0,,
,3,0.9,0.7,2,0,,
,3,0.9,0.7,2,1,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,2,1,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,2,1,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,2,1,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,2,1,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,2,1,,
,3,0.9,0.7,1,0,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,2,1,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,2,0,,
,3,0.9,0.7,2,1,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,2,0,,
,3,0.9,0.7,2,0,,
,3,0.9,0.7,2,1,,
,3,0.9,0.7,1,1,,
,3,0.9,0.7,2,1,,
,4,0.3,0.1,1,1,,
,4,0.3,0.1,2,0,,
,4,0.3,0.1,2,0,,
,4,0.3,0.1,2,0,,
,4,0.3,0.1,2,0,,
,4,0.3,0.1,2,0,,
,4,0.3,0.1,2,0,,
,4,0.3,0.1,1,0,,
,4,0.3,0.1,2,0,,
,4,0.3,0.1,1,0,,
,4,0.3,0.1,2,0,,
,4,0.3,0.1,1,0,,
,4,0.3,0.1,2,0,,
,4,0.3,0.1,2,0,,
,4,0.3,0.1,2,0,,
,4,0.3,0.1,2,1,,
,4,0.3,0.1,1,0,,
,4,0.3,0.1,1,1,,
,4,0.3,0.1,1,0,,
,4,0.3,0.1,2,0,,
,4,0.3,0.1,2,0,,
,4,0.3,0.1,2,0,,
,4,0.3,0.1,1,0,,
,4,0.3,0.1,2,0,,
,4,0.3,0.1,2,0,,

"name","game","prob",,"c","r","N",
"27451_1382376416611.csv",1,0.1,0.3,2,1,100,
,1,0.1,0.3,1,0,,
,1,0.1,0.3,2,1,,
,1,0.1,0.3,2,0,,
